NAME	LSEC	hepatocytes	KC	B cells	HSC	cholangiocytes	T cells	DC/monocyte	proliferating cells
Trp53bp1	1	1	1	1	1	184.81747102361	1	1	1
Trp53i11	1	1	1	282.125765792996	1	1	1	1	211.316553797895
Trpc3	1	1	1	1	1	1	1	1	342.094083370505
Trpm2	1	1	1360.07990401383	1	1	1	1	597.418968448356	1
Trrap	1	1	246.266344210022	1	1	1	1	1	1
Tsc22d4	1	1	1	1	1	1	1	1	201.978611638652
Tshz3	645.504235683206	1	1	1	294.112198218625	1	1	1	472.003205972464
Tsku	1	164.019836478102	1	1	1	1	1	1	1
Tspan13	1	1	1	1	1	1	1	207.655729912788	1
Tspan15	1	1	1	1	1	1	1	1	166.063361291764
Tspan18	491.610850596981	1	1	1	1	1	1	1	303.770754341509
Tspan3	1	1	1	1	1	1	1	121.655861525468	1
Tspan31	1	195.920481667783	1	1	1	1	1	1	1
Tspan4	1	92.5601023358273	1	1	278.492516814227	1	1	1	1
Tspan5	1	1	1	1	1	1	316.435075969431	1	202.219704756144
Tspan7	2047.4144938327	1	1	305.732556633279	221.990458322853	288.862499414718	211.457584836209	1	1269.81968325515
Tspan8	1	1	1	1	1	366.002040914198	1	1	1
Tspan9	1139.96925867968	97.1336417762407	1	298.697916635525	362.255141785793	295.586361989971	1	1	921.703948575814
Ttc23	1	220.305151385979	1	1	1	1	1	1	1
Ttc28	813.757337505145	1	1	1	503.287786543134	1	233.310715375057	1	780.775674431938
Ttc39b	1	1	226.797340718477	1	1	1	438.816913984931	1	1
Ttc7	1	130.725556621641	1	336.593294914749	1	1	1	383.972520212819	1
Ttc7b	725.756582679561	155.4617307535	1	205.554297079635	1	1	321.398150570933	1	432.349716670358
Ttk	1	1	1	1	1	1	1	1	160.057735114724
Ttll3	1	1	186.216955498961	1	1	1	1	1	1
Ttll4	1	115.146049690541	1	1	182.157219165988	1	1	1	164.469956510273
Ttll5	1	1	1	1	1	1	1	1	200.402851415567
Ttpa	1	303.031023365869	1	1	1	1	1	1	1
Tuba1b	1	1	1	1	1	1	1	1	235.347536391474
Tubb5	1	1	1	1	1	1	1	1	263.527175589172
Tubgcp3	1	1	1	1	1	1	1	1	158.687565597919
Tubgcp5	1	1	1	318.155197408876	1	1	1	1	1
Tuft1	1	1	1	1	1	531.327212225669	1	1	1
Tusc3	1	1	1	1	1	1	1	1	228.466634257204
Txk	1	1	1	1	1	1	725.502101789903	1	1
Txndc16	1	1	1	369.0595118644	1	1	1	488.47479092276	1
Txndc5	1	105.419776320912	1	263.164481386034	1	1	1	1	217.269720938175
Tyk2	1	1	188.121056857604	1	1	1	1	175.703945674124	1
Tyms	1	1	1	1	1	1	1	1	308.40722462247
Tyrobp	1	1	287.13841290189	212.759076386247	1	1	1	1	1
U2af1	1	218.404902185833	1	1	1	1	221.557399061389	1	164.057722842717
Ubap2	1	94.013607787606	1	1	1	1	1	1	413.084748388593
Ube2e3	1	1	1	1	1	268.375701103568	1	1	1
Ube2n	1	1	187.541074382407	1	1	1	1	1	108.085404756347
Ube2q1	1	1	1	1	1	1	1	228.026412342856	1
Uchl5	1	1	1	1	1	1	1	1	204.672871452173
Ucp2	1	1	671.297091511908	1	1	1	1	641.249287458214	1
Ugcg	267.221606203994	1	1	1	1	1	516.507120496519	1	1
Ugdh	1	229.932621193347	1	1	1	1	1	1	1
Ugt2a3	1	403.211906312803	1	1	1	1	1	1	1
Ugt2b1	1	516.57508854016	1	1	1	1	1	1	1
Ugt2b34	1	216.061440615929	1	1	1	1	1	1	1
Ugt2b36	1	311.248879816932	1	1	1	1	1	1	1
Ugt2b5	1	192.813340570729	1	1	1	1	1	1	1
Uhrf1	1	1	1	1	1	1	1	1	370.298869842984
Uhrf1bp1l	1	193.982820221885	1	369.009525093133	1	353.266911701199	298.730162456156	1	1
Ulbp1	1	1	1	1	1	1	1	1	190.013556956349
Ulk1	1	297.721578583668	1	1	1	1	1	1	1
Umad1	1	1	1	268.557512968146	1	1	1	334.971100451311	114.570620507266
Unc13b	1	1	1	1	1	241.433750120684	1	1	1
Unc13d	1	1	1	172.59660048971	1	1	1	1	1
Unc93b1	1	1	1677.08576296304	1108.99447657929	1	1	1	1587.34937618102	1
Unk	1	1	1	1	1	262.14035765448	1	1	201.253146621855
Upb1	1	296.804163148586	1	199.114553865856	1	1	1	1	1
Upf2	1	117.683755533009	1	1	1	210.989113436737	1	1	169.012027783594
Upf3b	1	1	1	1	1	238.054671452739	1	1	1
Uqcrq	1	121.986198488992	1	1	1	1	1	207.773420199788	1
Uroc1	1	813.153197368074	1	228.920826820587	1	1	213.918349650134	1	1
Usf2	1	118.837304707042	1	281.26656326796	1	1	1	1	173.077356844428
Ushbp1	1423.09771420497	1	1	351.631739948158	1	1	1	1	992.194187715278
Usp12	1	1	737.578989584499	1	1	1	1	304.96390640123	1
Usp14	1	1	1	1	1	1	1	1	230.238566510766
Usp37	1	1	1	1	1	1	1	208.456442155538	443.10043484668
Usp40	1	159.057449407388	1	1	1	1	1	1	1
Ust	1	1	556.801226643362	1	614.611490045896	1	487.060735579041	805.510845592205	1
Vamp2	1	1	1	1	249.253054355133	208.663208416385	1	1	1
Vamp4	1	1	220.633130508342	1	1	1	1	1	1
Vamp5	454.037794554584	1	1	1	1	210.589802589629	1	1	204.427942644588
Vasp	1	1	231.61901435903	1	1	1	1	319.285838744259	1
Vav1	1	1	416.458407292561	208.213988963157	1	1	1	149.109580269014	1
Vcam1	1	1	1753.71795445432	1	1	1	1	1	1
Vcl	261.032039812223	90.7940256949593	1	1	967.431739450254	1	1	1	251.822253910269
Vegfa	1	773.871115277031	1	1	1	1203.00217026057	165.206750888256	1	1
Vegfc	375.59897257298	1	1	1	1013.39181094443	1	1	1	1
Veph1	1	1	1	1	1	328.179748839769	1	1	1
Vezt	227.747321588964	1	183.092774140603	1	1	1	1	1	277.124336811798
Vipr1	1	1	1	1	931.682918804816	1	1	1	1
Virma	1	1	1	1	1	1	261.769377467647	1	261.404328825555
Vps13c	325.295942010193	90.0175275835381	240.283696244931	1	1	1	1	1	155.55241860571
Vps35	1	1	1	1	1	1	1	1	244.330357059328
Vps35l	1	1	175.89409926635	1	1	1	1	1	1
Vps37a	1	131.453834738404	1	202.917736665144	1	1	1	1	1
Vps37b	1	1	1	1	1	1	598.48606982435	1	1
Vps50	1	1	1	1	1	1	1	145.138575345602	1
Vps9d1	1	1	1	1	1	1	1	200.900232235928	1
Vrk1	1	1	1	1	1	1	1	261.16260117642	1
Vrk2	1	1	605.360085685165	294.697598881166	1	1	1	1010.76603503662	149.113465011633
Vsig4	1	1	1301.67193986656	1	1	1	1	1	1
Vtn	1	243.518295229855	1	1	1	245.216893664869	1	329.712370759528	1
Vwa5a	1	1	1	1	1	1	1	229.613050431027	1
Vwce	1	163.426275802247	1	1	1	1	1	1	1
Washc2	1	1	280.716454158231	1	1	1	1	1	1
Wbp2	1	1	1	1	1	1	1	1	163.280365834062
Wdfy4	1	1	374.50255863986	539.581028630919	1	1	1	7240.86299521642	1
Wdhd1	1	1	1	1	1	1	1	1	349.334803998413
Wdpcp	1	1	1	1	217.379823079835	178.148369639514	1	1	1
Wdr20	1	101.392418196019	1	215.253237801316	1	1	1	283.729420965864	1
Wdr37	1	1	1	1	1	1	245.046974210251	365.331565688964	1
Wdr41	1	1	187.007088646483	1	1	1	1	1	1
Wdr43	1	104.841165222577	1	1	1	1	221.704057115096	1	1
Wdr44	1	1	1	295.58712312759	1	1	1	306.828294949717	1
Wdr45b	1	212.385230405135	1	1	1	1	1	1	1
Wdr59	261.216106504159	1	1	1	1	1	1	1	150.341460656794
Wdr62	1	1	1	1	1	1	1	1	218.00816797964
Wdr66	1	1	1	1	322.346196927077	1	1	1	1
Wdr70	1	1	1	1	1	1	303.032475908407	1	227.714840908004
Wdr76	1	1	1	1	1	1	1	1	288.851193179343
Wfdc17	1	1	264.084238776086	1	1	1	1	1	1
Whamm	1	236.535831172077	1	1	1	1	1	1	1
Wipf2	1	1	1	1	1	1	1	133.279165986831	1
Wls	329.553059381725	1	1	1	350.187332727794	1	1	1	174.669590152775
Wnk2	1	1	1	1	1	364.614751902783	1	1	1
Wrn	1	1	1	1	1	1	281.505618112056	1	191.573016412214
Wwc1	1	200.382740397023	1	1	1	1159.44580629428	1	1	1
Wwp1	1	196.002522785001	545.494593672162	1	1	265.735502615025	1	1	1
Wwtr1	555.385520397504	1	1	1	222.495160272866	257.680056432592	1	1	530.551129055619
X0610005C13Rik	1	440.807506719318	1	1	1	1	1	1	1
X0610010F05Rik	1	1	1	1	1	1	1	1	169.52914039706
X0610040J01Rik	1	264.530622409075	1	1	1	251.439459753981	1	1	1
X1010001N08Rik	1	1	1	1	1	328.487997873172	1	1	1
X1110059E24Rik	1	113.970711643586	1	244.197908112021	1	1	1	1	1
X1300017J02Rik	1	175.281136522183	1	1	1	1	1	1	1
X1700025G04Rik	370.357916177596	1	1	1	696.805510784877	1	1	571.367056332895	514.22689546987
X1700047M11Rik	256.336124826432	1	1	1	1	1	1	1	1
X1810055G02Rik	1	220.781687179838	1	1	1	1	1	1	1
X2210408I21Rik	489.295249063665	101.653129599888	1	1	264.102087910061	1	1	1	297.198737117099
X2310014F06Rik	1	1	1	1	246.827703889992	1	1	1	1
X2610035D17Rik	1	1	1	451.675712940245	1	787.161870165435	383.257470827016	1	1
X2610037D02Rik	1	1	1	183.529763633235	1	258.977052036723	1	232.351082984744	1
X2610203C22Rik	1	1	1	1	1	1	1	1	182.646037416051
X2610307P16Rik	1	1	1	1	1	2188.89903906106	1	1	1
X2900026A02Rik	1	275.527095606997	1	1	1	382.998190703776	1	1	1
X4732465J04Rik	1	193.900961313088	1	1	1	1	1	1	1
X4732471J01Rik	1	90.1587175661549	197.964135793141	1	1	1	1	1	1
X4833411C07Rik	1	180.520777496321	1	1	1	1	1	1	1
X4833420G17Rik	1	139.537132858256	179.96667774706	1	1	1	1	1	1
X4930503L19Rik	355.289910312774	1	1	1	299.700752262337	1	1	1	585.795834464664
X4930523C07Rik	1	1	1	241.009019425263	1	1	1	1	1
X4930554G24Rik	1	1	1	1	1	1	1	1	209.716530953983
X4930581F22Rik	1	210.259019496931	1	1	1	365.66621281958	1	1	1
X4931406C07Rik	1	1	1	1	1	211.380191383578	1	1	1
X4933406I18Rik	1	1	1	1	1	1	522.477616193162	1	1
X5031439G07Rik	1	1	213.377707477976	1	1	1	1	249.76808812576	1
X5330417C22Rik	1	1	1	1	1	398.677769210375	1	1	1
X5730522E02Rik	1	231.302998930909	1	1	1	224.997804339202	1	602.311825335416	1
X6720427I07Rik	1	1	1	1	1	1	1	1	273.100558506445
X8030462N17Rik	1	94.3307607921668	1	1	1	1	1	1	244.966417805906
X9030622O22Rik	1	976.012144043022	1	1	1	1145.52399579315	316.494291182043	1	1
X9530026P05Rik	524.018667217135	1	1	1	2010.71728568431	1142.68626576587	1	1	1
X9630013D21Rik	1	1	1	1	1	1	1	1	175.982318121438
Xcr1	1	1	1	1	1	1	1	268.198897667012	1
Xkr6	386.052968091387	1	1	1	1	1	1	1	179.330008285308
Xndc1	1	1	1	1	1	1	1	1	276.67965239774
Xrcc4	1	91.2692051276479	225.555685253036	1	1	1	299.314891350107	1	1
Xylb	1	421.644682245137	1	1	1	1	1	1	1
Xylt1	1	1	1	618.14612806656	1	1	1	1	163.568775147963
Yap1	1	151.998223504121	1	1	233.350175193055	247.743255375092	1	1	1
Ybx1	1	1	1	184.406993832939	1	1	1	1	234.194310167793
Yeats2	1	1	1	1	1	1	1	1	207.945909095328
Yes1	693.123194288433	104.161799801926	1	1	1	499.644503907813	1	1	774.55547325661
Yipf5	1	1	1	1	1	1	1	1	143.960271495774
Yme1l1	1	112.691500977567	1	1	203.747185660604	270.973533171269	1	1	1
Ypel2	584.226349489007	1	1	1	1	1154.39545283648	1	1	153.000153982195
Ypel3	1	1	1	231.302856709658	1	1	171.162014668722	1	1
Ythdf2	1	1	1	1	1	1	1	151.117944401853	1
Ywhaq	1	1	1	1	1	296.806114168843	1	1	150.769730066819
Zadh2	1	1	1	1	1	1	289.848903059592	1	1
Zap70	1	1	1	1	1	1	379.196191311109	1	1
Zbtb38	1	1	1	1	382.554456538555	1	276.265243626101	1	1
Zbtb4	1	1	388.495792772643	1	1	1	1	1	1
Zbtb46	1178.43844992542	1	1	1	244.816488050496	1	1	1041.16824377806	886.855420083423
Zbtb7a	1	1	193.706447741496	189.125913137655	1	1	1	1	1
Zbtb7c	1	275.066356144072	1	1	1	1	1	1	1
Zc2hc1a	1	1	1	1	1	269.598449705138	1	1	1
Zc3h12c	1	1	1	438.302155683555	1	1	1	534.244503143159	1
Zc3h12d	1	1	1	1	1	1	1	267.219587528862	1
Zc3h13	1	149.116059935164	1	229.804837486783	1	1	1	1	1
Zc3h18	1	122.844681117362	1	1	1	1	1	208.202016848184	1
Zc3h7b	1	1	1	1	1	287.177118171931	1	1	1
Zcchc14	318.180446062182	92.8232739528843	1	1	309.856255848015	1	1	1	233.8169833922
Zcchc2	1	1	188.7592158945	1	1	1	223.692842028774	1	1
Zcchc24	1	235.981928576351	1	1	225.214615906912	1	1	1	215.400325168983
Zdhhc1	257.284108736003	1	1	1	1	249.475623591441	1	1	1
Zdhhc17	237.99064842586	1	1	1	252.221910945933	1	1	1	1
Zdhhc18	233.706120828198	1	1	368.063939081903	1	1	300.562883503076	1	186.386686683105
Zfand4	1	300.682091131245	1	1	1	1	1	1	119.705227381583
Zfand5	1	1	233.785769756364	1	1	1	1	1	1
Zfhx4	1	177.988498984363	1	1	365.25824892327	1054.25766058253	1	1	1
Zfp217	1	1	1	1	1	1	1	275.735048377522	1
Zfp263	1	1	184.72597962458	1	1	1	1	193.590783976925	1
Zfp277	1	1	182.655899893577	1	1	1	1	1	162.360699901517
Zfp318	1	1	1	266.307941073829	1	1	1	1	1
Zfp366	386.108241345728	1	1	1	1	1	1	854.248628149539	323.675484828162
Zfp367	1	1	1	1	1	1	1	1	300.229488322528
Zfp385a	1	1	1	1	1	1	1	198.524063627275	1
Zfp385b	1	221.571085397993	1	1	1	237.456703375781	1	1	1
Zfp395	1	162.877172524846	1	1	1	650.125496937275	1	1	1
Zfp451	1	1	1	1	1	168.696224720452	1	1	1
Zfp462	1	1	1	1	1	318.408826433727	1	1	158.450310904322
Zfp512	1	1	1	213.550165741179	1	1	322.713216554916	1	1
Zfp516	1	1	1	1	1	1	1	297.732733373435	1
Zfp521	297.903515867927	1	1	1	1	1	1	1	262.878177614488
Zfp532	282.553978121338	1	1	1	222.717588795851	1	1	1	279.06724072792
Zfp579	1	1	1	1	1	241.273414138164	1	1	1
Zfp592	1	107.656083910001	1	252.268754876285	1	1	1	1	1
Zfp618	1	1	1	1	1	311.483676008007	1	1	1
Zfp62	1	1	1	1	1	1	1	189.661844154254	1
Zfp654	1	1	1	1	1	1	526.498654055739	1	1
Zfp704	1	1	1	1	1	390.07252476495	1	1	177.521132311471
Zfp715	216.661969988528	1	1	1	1	1	1	1	1
Zfp740	1	1	1	1	1	1	1	1	181.193948736348
Zfp800	1	1	1	227.939906788607	1	1	1	349.120166975632	152.809760755124
Zfp804b	1	1	1	1	1885.58440854234	1	1	1	1
Zfp831	1	1	1	244.226267822527	1	1	276.028397529732	1	1
Zfp934	1	1	1	1	1	1	1	1	220.423450674863
Zfp948	1	1	1	1	1	1	1	1	246.179632322076
Zfpm2	748.880693061998	1	1	1	4230.55240005066	435.45914716993	1	1	1111.91160880043
Zfx	1	1	175.015500997521	220.061219702139	1	1	1	317.368478644344	1
Zgrf1	1	1	1	1	1	1	1	1	278.954606543594
Zhx2	1	131.255693809395	1	1	231.956138075756	1	1	1	1
Zhx3	429.386824042294	294.026785246775	1	1	225.359405219463	1	1	1	444.691362518473
Zmiz2	1	1	1	216.106984097952	1	1	1	372.968583071613	1
Zmynd15	309.670551111443	1	1	1	1	1	1	313.007188561628	1
Znfx1	1	1	225.196961029244	1	1	1	1	1	1
Znrf2	1	1	1	1	1	211.997777152278	243.730675846328	323.128832602919	1
Znrf3	1	203.798631083914	1	1	1	398.937064774874	598.280579481095	1	1
Zpr1	1	769.966597789824	1	263.516537745095	1	1	314.248227065007	1	1
Zyx	1	1	267.786462994857	1	295.90931506898	1	1	239.804150223616	1
